"15052501","Ohranjanje biotske raznovrstnosti in varstvo naravnih vrednot","7788531 7600603 7347708 94,3 96,7",""
"6169","Sredstva za izvedbo ZSPJS - javni zavodi","39392 0 0 0,0 -",""
"413","Drugi tekoči domači transferi","39392 0 0 0,0 -",""
"2303","Biotehnologija","169771 155461 154647 91,1 99,5",""
"402","Izdatki za blago in storitve","103004 155461 154647 150,1 99,5",""
"413","Drugi tekoči domači transferi","66767 0 0 0,0 -",""
"3027","EU in druge mednarodne zadeve","21670 21670 589 2,7 2,7",""
"402","Izdatki za blago in storitve","21670 21670 589 2,7 2,7",""
"2480","Kartiranje habitatnih tipov","115327 84327 80668 70,0 95,7",""
"402","Izdatki za blago in storitve","115327 84327 80668 70,0 95,7",""
"2268","Kozjanski park","679990 679990 673190 99,0 99,0",""
"413","Drugi tekoči domači transferi","673714 634414 627614 93,2 98,9",""
"432","Investicijski transferi proračunskim uporabnikom","6276 45576 45576 726,2 100,0",""
"","","390199 386082 98,9 98,9",""
"2469","Krajinski park Goričko","390199",""
"402","Izdatki za blago in storitve","28021 0 0 0,0 -",""
"413","Drugi tekoči domači transferi","341772 317010 312893 91,6 98,7",""
"432","Investicijski transferi proračunskim uporabnikom","20406 73189 73189 358,7 100,0",""
"2114","Krajinski park Kolpa","208646 189124 181678 87,1 96,1",""
"402","Izdatki za blago in storitve","0 17580 17567 - 99,9",""
"413","Drugi tekoči domači transferi","187782 94244 92092 49,0 97,7",""
"432","Investicijski transferi proračunskim uporabnikom","20864 77300 72019 345,2 93,2",""
"","","252256 252256 100,0 100,0",""
"2129","Krajinski park Sečoveljske soline","252256",""
"413","Drugi tekoči domači transferi","229514 252256 252256 109,9 100,0",""
"431","Investicijski transferi pravnim in fizičnim osebam, ki niso proračunski uporabniki","22742 0 0 0,0 -",""
"6170","Krajinski park Strunjan","208646 53831 39133 18,8 72,7",""
"402","Izdatki za blago in storitve","208646 0 0 0,0 -",""
"413","Drugi tekoči domači transferi","0 49631 34942 - 70,4",""
"432","Investicijski transferi proračunskim uporabnikom","0 4200 4191 - 99,8",""
"9707","Mednarodni projekti Life III - narava","485003 485003 484876 100,0 100,0",""
"402","Izdatki za blago in storitve","380680 13242 13115 3,5 99,0",""
"412","Transferi neprofitnim organizacijam in ustanovam","62594 35532 35532 56,8 100,0",""
"413","Drugi tekoči domači transferi","0 436229 436229 - 100,0",""
"431","Investicijski transferi pravnim in fizičnim osebam, ki niso proračunski uporabniki","41729 0 0 0,0 -",""
"2143","Naravni rezervat Škocjanski zatok","182077 182077 182077 100,0 100,0",""
"413","Drugi tekoči domači transferi","147077 136711 136711 93,0 100,0",""
"431","Investicijski transferi pravnim in fizičnim osebam, ki niso proračunski uporabniki","35000 45366 45366 129,6 100,0",""
"","","201925 72031 35,7 41,4",""
"2484","Naravovarstveno usposabljanje in nadzor ter publikacije","173984",""
"402","Izdatki za blago in storitve","54225 79484 72031 132,8 90,6",""
"412","Transferi neprofitnim organizacijam in ustanovam","1648 1648 0 0,0 0,0",""
"413","Drugi tekoči domači transferi SPU/PU/PPP/GPR/PPR/PP/K3","146052 92852 0 0,0 0,0",""
"","","(5=3/2)",""
"","","(1) (2) (3) (4=3/1)",""
"3028","Natura 2000","288114 277082 263096 91,3 95,0",""
"402","Izdatki za blago in storitve","208829 277082 263096 126,0 95,0",""
"412","Transferi neprofitnim organizacijam in ustanovam","41729 0 0 0,0 -",""
"413","Drugi tekoči domači transferi","37556 0 0 0,0 -",""
"2442","Park Škocjanske jame","472153 472153 461069 97,7 97,7",""
"413","Drugi tekoči domači transferi","472153 472153 461069 97,7 97,7",""
"2444","Triglavski narodni park","1336460 1356460 1353527 101,3 99,8",""
"413","Drugi tekoči domači transferi","1300944 1300944 1298021 99,8 99,8",""
"432","Investicijski transferi proračunskim uporabnikom","35516 55516 55506 156,3 100,0",""
"2443","Zavarovana območja narave","221504 238026 200923 90,7 84,4",""
"402","Izdatki za blago in storitve","221504 206023 168926 76,3 82,0",""
"412","Transferi neprofitnim organizacijam in ustanovam","0 7603 7600 - 100,0",""
"413","Drugi tekoči domači transferi","0 24400 24397 - 100,0",""
"2441","Zavod RS za varstvo narave","2139832 2193832 2169451 101,4 98,9",""
"413","Drugi tekoči domači transferi","2106449 2160449 2136068 101,4 98,9",""
"432","Investicijski transferi proračunskim uporabnikom","33383 33383 33383 100,0 100,0",""
"7339","Lastna udeležba - TF - EU - komunikacija na Natura območjih","150228 150228 147516 98,2 98,2",""
"402","Izdatki za blago in storitve","100152 130728 128958 128,8 98,7",""
"413","Drugi tekoči domači transferi","25038 0 0 0,0 -",""
"420","Nakup in gradnja osnovnih sredstev","0 19500 18558 - 95,2",""
"432","Investicijski transferi proračunskim uporabnikom","25038 0 0 0,0 -",""
"9095","TF CFCU - EU komunikacija na Natura območjih - donacija","225338 159768 159768 70,9 100,0",""
"402","Izdatki za blago in storitve","160240 128839 128839 80,4 100,0",""
"413","Drugi tekoči domači transferi","40060 0 0 0,0 -",""
"420","Nakup in gradnja osnovnih sredstev","0 30929 30929 - 100,0",""
"432","Investicijski transferi proračunskim uporabnikom","25038 0 0 0,0 -",""
"7957","TNP - inf.sred.Bled - sredstva kupnine od prodaje državnega premoženja","0 85132 85132 - 100,0",""
"432","Investicijski transferi proračunskim uporabnikom","0 85132 85132 - 100,0",""
"16","PROSTORSKO PLANIRANJE IN STANOVANJSKO KOMUNALNA DEJAVNOST","8533128 7160925 6518217 76,4 91,0",""
"1601","Prostorska politika in splošne administrativne zadeve","530537 480934 149046 28,1 31,0",""
"16012502","Regulatorni okvir, splošna administracija in oblikovanje politike","530537 480934 149046 28,1 31,0",""
"2961","Sistem graditve","166917 143117 88745 53,2 62,0",""
"402","Izdatki za blago in storitve","166917 128117 73745 44,2 57,6",""
"420","Nakup in gradnja osnovnih sredstev","0 15000 15000 - 100,0",""
"2959","Sistem urejanja prostora in strategije trajnostnega razvoja","363620 337817 60301 16,6 17,9",""
"402","Izdatki za blago in storitve","363620 324873 48285 13,3 14,9",""
"412","Transferi neprofitnim organizacijam in ustanovam","0 12944 12015 - 92,8",""
"1602","Prostorsko in podeželsko planiranje in administracija","1347826 823109 555679 41,2 67,5",""
"16022505","Prostorsko načrtovanje","1347826 823109 555679 41,2 67,5",""
"3022","Prostorsko, urbanistično in krajinsko načrtovanje ter implementacija prostorske zakonodaje","1347826 823109 555679 41,2 67,5",""
"402","Izdatki za blago in storitve","737714 556641 463874 62,9 83,3",""
"413","Drugi tekoči domači transferi","430112 107742 91804 21,3 85,2",""
"420","Nakup in gradnja osnovnih sredstev","180000 158726 0 0,0 0,0",""
"","","6654765 5856882 5813493 87,4 99,3",""
"1605","Spodbujanje stanovanjske gradnje","",""
"16052501","Spodbujanje stanovanjske gradnje","6654765 5856882 5813493 87,4 99,3",""
"2919","Nadomestila najemnikov denacionaliziranih stanovanj","459022 645022 609816 132,9 94,5",""
"431","Investicijski transferi pravnim in fizičnim osebam, ki niso proračunski uporabniki","459022 645022 609816 132,9 94,5",""
"6743","Premiranje varčevalnih vlog","3776498 3776498 3776498 100,0 100,0",""
"431","Investicijski transferi pravnim in fizičnim osebam, ki niso proračunski uporabniki SPU/PU/PPP/GPR/PPR/PP/K3","3776498 3776498 3776498 100,0 100,0",""
"","","(5=3/2)",""
"","","(1) (2) (3) (4=3/1)",""
"2966","Stanovanjska dejavnost","2419245 1435362 1427178 59,0 99,4",""
"402","Izdatki za blago in storitve","21391 46502 38478 179,9 82,8",""
"410","Subvencije","2377854 160 0 0,0 0,0",""
"411","Transferi posameznikom in gospodinjstvom","0 1388700 1388700 - 100,0",""
"420","Nakup in gradnja osnovnih sredstev","20000 0 0 0,0 -",""
"23","INTERVENCIJSKI PROGRAMI IN OBVEZNOSTI","0 6874944 5822975 - 84,7",""
"","","0 6874944 5822975 - 84,7",""
"2302","Posebna proračunska rezerva in programi pomoči v primerih nesreč","",""
"23022501","Posebni programi v primerih nesreč","0 6874944 5822975 - 84,7",""
"7482","Komisija za oceno škod po naravnih nesrečah","0 207828 167391 - 80,5",""
"402","Izdatki za blago in storitve","0 169059 167391 - 99,0",""
"420","Nakup in gradnja osnovnih sredstev","0 38769 0 - 0,0",""
"7483","Sanacija plazov srednjega in malega obsega","0 2875664 2602218 - 90,5",""
"402","Izdatki za blago in storitve","0 80208 68233 - 85,1",""
"432","Investicijski transferi proračunskim uporabnikom","0 2795456 2533985 - 90,7",""
"7484","Sanacija plazov velikega obsega","0 3791452 3053366 - 80,5",""
"402","Izdatki za blago in storitve","0 711519 365681 - 51,4",""
"413","Drugi tekoči domači transferi","0 835 0 - 0,0",""
"420","Nakup in gradnja osnovnih sredstev","0 3058233 2687684 - 87,9",""
"432","Investicijski transferi proračunskim uporabnikom","0 20865 0 - 0,0",""
"2512","Geodetska uprava RS","28321737 28994624 28442561 100,4 98,1",""
"16","PROSTORSKO PLANIRANJE IN STANOVANJSKO KOMUNALNA DEJAVNOST","28321737 28994624 28442561 100,4 98,1",""
"1602","Prostorsko in podeželsko planiranje in administracija","28321737 28994624 28442561 100,4 98,1",""
"16022503","Urejanje in nadzor na področju geodetskih evidenc","28321737 28994624 28442561 100,4 98,1",""
"3029","Plače","12059272 13096209 12915929 107,1 98,6",""
"400","Plače in drugi izdatki zaposlenim","10163612 10907593 10775776 106,0 98,8",""
"401","Prispevki delodajalcev za socialno varnost","1628071 1813561 1765098 108,4 97,3",""
"402","Izdatki za blago in storitve","267589 375055 375055 140,2 100,0",""
"3353","Materialni stroški","3019348 2871606 2715664 89,9 94,6",""
"402","Izdatki za blago in storitve","3019348 2871606 2715664 89,9 94,6",""
"7811","Investicije in investicijsko vzdrževanje državnih organov","600045 496045 495624 82,6 99,9",""
"420","Nakup in gradnja osnovnih sredstev","600045 496045 495624 82,6 99,9",""
"3125","Evidentiranje nepremičnin","1972070 1301332 1283572 65,1 98,6",""
"402","Izdatki za blago in storitve","1220930 1008463 992710 81,3 98,4",""
"420","Nakup in gradnja osnovnih sredstev","751140 292869 290862 38,7 99,3",""
"3090","Geodezija, topografija in kartografija","1268399 1021539 1003413 79,1 98,2",""
"402","Izdatki za blago in storitve","1112762 736219 718094 64,5 97,5",""
"420","Nakup in gradnja osnovnih sredstev","155637 285320 285320 183,3 100,0",""
"","","611070 444916 72,8 89,1",""
"6260","Množično vrednotenje nepremičnin","499170",""
"402","Izdatki za blago in storitve","349940 343853 289600 82,8 84,2",""
"420","Nakup in gradnja osnovnih sredstev","261130 155317 155316 59,5 100,0",""
"3130","Posredovanje podatkov","654040 420040 416501 63,7 99,2",""
"402","Izdatki za blago in storitve","512165 289010 287794 56,2 99,6",""
"413","Drugi tekoči domači transferi","0 36499 36499 - 100,0",""
"420","Nakup in gradnja osnovnih sredstev","141875 94531 92208 65,0 97,5",""
"6179","Razgrnitev podatkov katastra stavb","7422633 9000813 8997770 121,2 100,0",""
"402","Izdatki za blago in storitve","7364433 8968269 8965226 121,7 100,0",""
"420","Nakup in gradnja osnovnih sredstev","58200 32544 32544 55,9 100,0",""
"","","0 0 - 0,0",""
"7473","EGN - zemljepisna imena za Evropo - donacija","5040",""
"402","Izdatki za blago in storitve SPU/PU/PPP/GPR/PPR/PP/K3","0 5040 0 - 0,0",""
"","","(5=3/2)",""
"","","(1) (2) (3) (4=3/1)",""
"7899","Osnovna sredstva - sredstva kupnine od prodaje državnega premoženja","8350 10061 2971 35,6 29,5",""
"402","Izdatki za blago in storitve","0 7090 0 - 0,0",""
"420","Nakup in gradnja osnovnih sredstev","8350 2971 2971 35,6 100,0",""
"300","Glavni urad - geodetski podatki","625940 179300 156999 25,1 87,6",""
"402","Izdatki za blago in storitve","625940 179300 156999 25,1 87,6",""
"8953","Osnovna sredstva - sredstva odškodnine","0 4226 0 - 0,0",""
"402","Izdatki za blago in storitve","0 2265 0 - 0,0",""
"420","Nakup in gradnja osnovnih sredstev","0 1961 0 - 0,0",""
"7974","Projekt evidentiranja nepremičnin - sredstva odškodnine","78070 79144 0 0,0 0,0",""
"402","Izdatki za blago in storitve","5250 5202 0 0,0 0,0",""
"420","Nakup in gradnja osnovnih sredstev","72820 73943 0 0,0 0,0",""
"","","2500 9200 368,0 91,1",""
"7878","Poslovni prostori - sredstva najemnine","10098",""
"402","Izdatki za blago in storitve","2500 10098 9200 368,0 91,1",""
"2513","Uprava RS za jedrsko varnost","2668928 2715642 2668245 100,0 98,3",""
"15","VAROVANJE OKOLJA IN NARAVNE DEDIŠČINE","2668928 2715642 2668245 100,0 98,3",""
"1503","Upravljanje z radioaktivnimi odpadki","2668928 2715642 2668245 100,0 98,3",""
"15032501","Nadzor in kontrola sevanj","2668928 2715642 2668245 100,0 98,3",""
"3031","Plače","1597160 1595508 1563375 97,9 98,0",""
"400","Plače in drugi izdatki zaposlenim","1325551 1321835 1290086 97,3 97,6",""
"401","Prispevki delodajalcev za socialno varnost","210380 211238 210855 100,2 99,8",""
"402","Izdatki za blago in storitve","61229 62435 62435 102,0 100,0",""
"3355","Materialni stroški","211083 334703 332539 157,5 99,4",""
"402","Izdatki za blago in storitve","211083 334703 332539 157,5 99,4",""
"","Investicije in investicijsko vzdrževanje državnih organov","29211 24344 83,3 100,0",""
"7821","Prejeta sredstva iz proračuna EU iz Evropskega sklada za regionalni razvoj (ERDF)","24344","X"
"420","Nakup in gradnja osnovnih sredstev","29211 24344 24344 83,3 100,0",""
"6186","CRP - Zagotavljanje podpore jedrski varnosti","104323 104323 104323 100,0 100,0",""
"413","Drugi tekoči domači transferi","104323 104323 104323 100,0 100,0",""
"5748","Članarine MAAE in USNRC","355533 332433 332333 93,5 100,0",""
"402","Izdatki za blago in storitve","355533 332433 332333 93,5 100,0",""
"5020","Jedrska varnost","171994 158814 156578 91,0 98,6",""
"402","Izdatki za blago in storitve","159064 158814 156578 98,4 98,6",""
"413","Drugi tekoči domači transferi","12930 0 0 0,0 -",""
"7818","Radiološka varnost","191278 156805 154752 80,9 98,7",""
"402","Izdatki za blago in storitve","191278 141205 139152 72,8 98,6",""
"420","Nakup in gradnja osnovnih sredstev","0 15600 15600 - 100,0",""
"7911","Projekt EURANOS FI6R - CT 2004 - tuja donacija","8346 6744 0 0,0 0,0",""
"402","Izdatki za blago in storitve","8346 6744 0 0,0 0,0",""
"7712","Stvarno premoženje - sredstva kupnine od prodaje državnega premoženja","0 1502 0 - 0,0",""
"402","Izdatki za blago in storitve","0 1502 0 - 0,0",""
"7906","Prevozna sredstva - sredstva odškodnine","0 465 0 - 0,0",""
"402","Izdatki za blago in storitve SPU/PU/PPP/GPR/PPR/PP/K3","0 465 0 - 0,0",""
"","","(5=3/2)",""
"","","(1) (2) (3) (4=3/1)",""
"2522","Inšpektorat RS za okolje in prostor","5923364 6461331 6363123 107,4 98,5",""
"16","PROSTORSKO PLANIRANJE IN STANOVANJSKO KOMUNALNA DEJAVNOST","5923364 6461331 6363123 107,4 98,5",""
"1602","Prostorsko in podeželsko planiranje in administracija","5923364 6461331 6363123 107,4 98,5",""
"16022504","Nadzor nad prostorom, onesnaževanjem okolja in narave","5923364 6461331 6363123 107,4 98,5",""
"5981","Plače","4902454 5385106 5345320 109,0 99,3",""
"400","Plače in drugi izdatki zaposlenim","4088540 4487730 4449547 108,8 99,2",""
"401","Prispevki delodajalcev za socialno varnost","650165 724222 722619 111,1 99,8",""
"402","Izdatki za blago in storitve","163749 173154 173154 105,7 100,0",""
"4526","Materialni stroški","625937 685532 636851 101,7 92,9",""
"402","Izdatki za blago in storitve","625937 685532 636851 101,7 92,9",""
"7847","Investicije in investicijsko vzdrževanje državnih organov","104324 104324 104239 99,9 99,9",""
"402","Izdatki za blago in storitve","0 864 864 - 100,0",""
"420","Nakup in gradnja osnovnih sredstev","104324 103460 103375 99,1 99,9",""
"6835","Izvedenska mnenja","40273 7079 6579 16,3 92,9",""
"402","Izdatki za blago in storitve","40273 7079 6579 16,3 92,9",""
"5001","Rušenje nedovoljeno zgrajenih objektov","250376 270376 261429 104,4 96,7",""
"402","Izdatki za blago in storitve","250376 270376 261429 104,4 96,7",""
"7742","Prevozna sredstva - sredstva odškodnine","0 8914 8705 - 97,7",""
"402","Izdatki za blago in storitve","0 3914 3705 - 94,7",""
"420","Nakup in gradnja osnovnih sredstev","0 5000 5000 - 100,0",""
"2523","Agencija RS za okolje","34744647 31419459 31063123 89,4 98,9",""
"03","ZUNANJA POLITIKA IN MEDNARODNA POMOČ","20864 20864 183 0,9 0,9",""
"0304","Predsedovanje EU","20864 20864 183 0,9 0,9",""
"03042501","Predsedovanje EU","20864 20864 183 0,9 0,9",""
"5814","Predsedovanje Evropski Uniji za področje ARSO","20864 20864 183 0,9 0,9",""
"400","Plače in drugi izdatki zaposlenim","8346 8346 0 0,0 0,0",""
"402","Izdatki za blago in storitve","12518 12518 183 1,5 1,5",""
"15","VAROVANJE OKOLJA IN NARAVNE DEDIŠČINE","27287340 31047618 30734318 112,6 99,0",""
"1501","Okoljevarstvena politika in splošne administrativne zadeve","14565150 15687242 15618546 107,2 99,6",""
"15012501","Regulatorni okvir, splošna administracija in oblikovanje politike","14565150 15687242 15618546 107,2 99,6",""
"4255","Plače","10783234 11903080 11864062 110,0 99,7",""
"400","Plače in drugi izdatki zaposlenim","8813163 9918529 9889438 112,2 99,7",""
"401","Prispevki delodajalcev za socialno varnost","1610165 1610165 1600238 99,4 99,4",""
"402","Izdatki za blago in storitve","359906 374386 374386 104,0 100,0",""
"4254","Materialni stroški","1657427 1757174 1746895 105,4 99,4",""
"402","Izdatki za blago in storitve","1657427 1757174 1746895 105,4 99,4",""
"4253","Investicije in investicijsko vzdrževanje državnih organov","855449 849437 849437 99,3 100,0",""
"420","Nakup in gradnja osnovnih sredstev","855449 849437 849437 99,3 100,0",""
"2518","Informacijski sistem varstva okolja","1231124 1078901 1076010 87,4 99,7",""
"402","Izdatki za blago in storitve","498186 295072 294753 59,2 99,9",""
"420","Nakup in gradnja osnovnih sredstev","732938 783829 781257 106,6 99,7",""
"8205","Razvoj mreže EMERALD - tuja donacija","0 1922 0 - 0,0",""
"402","Izdatki za blago in storitve","0 1922 0 - 0,0",""
"7969","Nepremičnine - sredstva kupnine od prodaje državnega premoženja","20807 92796 79965 384,3 86,2",""
"402","Izdatki za blago in storitve","0 10513 2342 - 22,3",""
"420","Nakup in gradnja osnovnih sredstev SPU/PU/PPP/GPR/PPR/PP/K3","20807 82283 77623 373,1 94,3",""
"","","(5=3/2)",""
"","","(1) (2) (3) (4=3/1)",""
"8960","Prevozna sredstva - sredstva od prodaje državnega premoženja","8346 0 0 0,0 -",""
"420","Nakup in gradnja osnovnih sredstev","8346 0 0 0,0 -",""
"3940","Prevozna sredstva - sredstva odškodnine","8763 2713 1249 14,3 46,0",""
"402","Izdatki za blago in storitve","8763 2713 1249 14,3 46,0",""
"8999","Sodni postopki - sredstva odškodnine","0 1219 927 - 76,1",""
"402","Izdatki za blago in storitve","0 1219 927 - 76,1",""
"1502","Zmanjševanje onesnaženja, kontrola in nadzor","553747 460141 433560 78,3 94,2",""
"15022501","Izboljšanje stanja okolja","553747 460141 433560 78,3 94,2",""
"2520","Naloge v zvezi s Konvencijo o klimatskih spremembah in kakovostjo zraka","87629 96500 95999 109,6 99,5",""
"402","Izdatki za blago in storitve","87629 96500 95999 109,6 99,5",""
"2466","Presoje vplivov na okolje","10433 10433 3736 35,8 35,8",""
"402","Izdatki za blago in storitve","10433 10433 3736 35,8 35,8",""
"2337","Ravnanje z odpadki","84294 77098 71972 85,4 93,4",""
"402","Izdatki za blago in storitve","84294 77098 71972 85,4 93,4",""
"3548","Študije in raziskovanje - varstvo okolja in podpora izvajanju predpisov","371391 276111 261852 70,5 94,8",""
"402","Izdatki za blago in storitve","371391 276111 261852 70,5 94,8",""
"","","8437926 11017752 11016036 130,6 100,0",""
"1504","Upravljanje in nadzor vodnih virov","",""
"15042501","Načrtovanje, varstvo in urejanje voda","8437926 11017752 11016036 130,6 100,0",""
"2505","Dolgoročna strategija vodooskrbe RS","158571 134634 133497 84,2 99,2",""
"402","Izdatki za blago in storitve","54248 1 0 0,0 0,0",""
"413","Drugi tekoči domači transferi","104323 134633 133497 128,0 99,2",""
"3536","Strokovne obveznosti po mednarodnih konvencijah","187781 174481 174248 92,8 99,9",""
"402","Izdatki za blago in storitve","64679 69251 69084 106,8 99,8",""
"413","Drugi tekoči domači transferi","123102 105230 105164 85,4 99,9",""
"2422","Strokovne podlage za vodnogospodarsko in prostorsko dokumentacijo","116842 45842 45751 39,2 99,8",""
"402","Izdatki za blago in storitve","116842 45842 45751 39,2 99,8",""
"2507","Upravna in razvojna dokumentacija","279585 205203 204965 73,3 99,9",""
"402","Izdatki za blago in storitve","100150 21176 21139 21,1 99,8",""
"413","Drugi tekoči domači transferi","179435 176035 175834 98,0 99,9",""
"420","Nakup in gradnja osnovnih sredstev","0 7992 7992 - 100,0",""
"","","667668 572353 85,7 100,0",""
"2402","Varstvo obalnega morja","572369",""
"402","Izdatki za blago in storitve","625939 549302 549286 87,8 100,0",""
"420","Nakup in gradnja osnovnih sredstev","41729 23067 23067 55,3 100,0",""
"3539","Vodna zemljišča","41729 56211 56209 134,7 100,0",""
"402","Izdatki za blago in storitve","41729 36091 36089 86,5 100,0",""
"420","Nakup in gradnja osnovnih sredstev","0 20120 20120 - 100,0",""
"3538","Vodnogospodarska javna služba","6814660 9657922 9657922 141,7 100,0",""
"402","Izdatki za blago in storitve","6752066 8175713 8175713 121,1 100,0",""
"420","Nakup in gradnja osnovnih sredstev","62594 1482210 1482210 - 100,0",""
"3527","Vzdrževanje vodnogospodarskih objektov v območju avtocest","171090 171090 171090 100,0 100,0",""
"402","Izdatki za blago in storitve","171090 171090 171090 100,0 100,0",""
"1505","Pomoč in podpora ohranjanju narave","650977 677511 676133 103,9 99,8",""
"15052501","Ohranjanje biotske raznovrstnosti in varstvo naravnih vrednot","650977 677511 676133 103,9 99,8",""
"2403","Akcije varstva narave in intervencije","12519 12519 12516 100,0 100,0",""
"402","Izdatki za blago in storitve","12519 12519 12516 100,0 100,0",""
"3544","Nadomestila in odškodnine","333834 422619 422599 126,6 100,0",""
"402","Izdatki za blago in storitve","271240 359588 359568 132,6 100,0",""
"431","Investicijski transferi pravnim in fizičnim osebam, ki niso proračunski uporabniki SPU/PU/PPP/GPR/PPR/PP/K3","62594 63031 63031 100,7 100,0",""
"","","(5=3/2)",""
"","","(1) (2) (3) (4=3/1)",""
"2407","Odkup nepremičnin na zavarovanih območjih narave","12519 9466 9466 75,6 100,0",""
"420","Nakup in gradnja osnovnih sredstev","12519 9466 9466 75,6 100,0",""
"2405","Ukrepi za ohranjanje biotske raznovrstnosti in varstvo naravnih vrednot","292105 232907 231552 79,3 99,4",""
"402","Izdatki za blago in storitve","166917 214548 213192 127,7 99,4",""
"413","Drugi tekoči domači transferi","125188 18360 18360 14,7 100,0",""
"1506","Splošne okoljevarstvene storitve","3079540 3204971 2990044 97,1 93,3",""
"15062501","Informacijski sistem varstva okolja in narave","3079540 3204971 2990044 97,1 93,3",""
"2413","Članstvo v mednarodnih organizacijah","392255 353855 351328 89,6 99,3",""
"402","Izdatki za blago in storitve","392255 353855 351328 89,6 99,3",""
"2460","Hidrološki monitoring","308797 322797 320702 103,9 99,4",""
"402","Izdatki za blago in storitve","287933 307933 305902 106,2 99,3",""
"413","Drugi tekoči domači transferi","20864 14864 14800 70,9 99,6",""
"2459","Kakovost voda - monitoring","1126692 1130692 1129619 100,3 99,9",""
"402","Izdatki za blago in storitve","547489 255894 254820 46,5 99,6",""
"413","Drugi tekoči domači transferi","579203 874798 874798 151,0 100,0",""
"","","250376 230293 92,0 94,6",""
"2458","Kakovost zraka - monitoring","243376",""
"402","Izdatki za blago in storitve","250376 243376 230293 92,0 94,6",""
"","","175265 147307 84,1 92,8",""
"2462","Meteorološka zaščita letalskega prometa","158765",""
"402","Izdatki za blago in storitve","56336 55724 46669 82,8 83,8",""
"420","Nakup in gradnja osnovnih sredstev","118929 103041 100638 84,6 97,7",""
"2461","Meteorološki monitoring","292103 318106 307408 105,2 96,6",""
"402","Izdatki za blago in storitve","292103 318106 307408 105,2 96,6",""
"6124","Podnebne spremembe in prilagajanje","33384 27384 26903 80,6 98,2",""
"402","Izdatki za blago in storitve","33384 27384 26903 80,6 98,2",""
"2467","Poročilo o stanju okolja","83457 86457 86109 103,2 99,6",""
"402","Izdatki za blago in storitve","83457 86457 86109 103,2 99,6",""
"2463","Umerjanje meteoroloških in hidroloških instrumentov ter zagotavljanje kakovosti meritev","166915 152915 149851 89,8 98,0",""
"402","Izdatki za blago in storitve","166915 152915 149851 89,8 98,0",""
"8206","ALATNET - tuja donacija","0 4458 4343 - 97,4",""
"402","Izdatki za blago in storitve","0 4458 4343 - 97,4",""
"8914","COST 719 - tuja donacija","2962 3744 1078 36,4 28,8",""
"402","Izdatki za blago in storitve","2962 3744 1078 36,4 28,8",""
"8155","COST 78 - TUJA DONACIJA","1670 21987 1858 111,2 8,5",""
"402","Izdatki za blago in storitve","1670 21987 1858 111,2 8,5",""
"7732","ESEAS RI - tuja donacija","0 18573 15273 - 82,2",""
"402","Izdatki za blago in storitve","0 18360 15273 - 83,2",""
"420","Nakup in gradnja osnovnih sredstev","0 214 0 - 0,0",""
"7904","GHGI - tuja donacija","16690 30869 0 0,0 0,0",""
"402","Izdatki za blago in storitve","12100 30154 0 0,0 0,0",""
"420","Nakup in gradnja osnovnih sredstev","4590 715 0 0,0 0,0",""
"","","759 0 0,0 0,0",""
"7765","Model MONERIS - tuja donacija","2031",""
"402","Izdatki za blago in storitve","759 2031 0 0,0 0,0",""
"","","0 4279 - 98,7",""
"8138","Refundacija potnih stroškov - tuja donacija","4336",""
"402","Izdatki za blago in storitve","0 4336 4279 - 98,7",""
"8137","Slovensko - ameriški projekt; donacija","3731 3732 0 0,0 0,0",""
"402","Izdatki za blago in storitve","1377 3732 0 0,0 0,0",""
"420","Nakup in gradnja osnovnih sredstev","2354 0 0 0,0 -",""
"8168","WMO - USDA - tuja donacija","2086 6837 5019 240,6 73,4",""
"402","Izdatki za blago in storitve","2086 6837 5019 240,6 73,4",""
"156","Center za kakovostne meritve - umerjanje inštrumentov","3338 5751 4667 139,8 81,2",""
"402","Izdatki za blago in storitve","3338 2716 1632 48,9 60,1",""
"420","Nakup in gradnja osnovnih sredstev SPU/PU/PPP/GPR/PPR/PP/K3","0 3035 3035 - 100,0",""
"","","(5=3/2)",""
"","","(1) (2) (3) (4=3/1)",""
"154","Hidrologija - pogodbe, podatki","8988 17492 7708 85,8 44,1",""
"402","Izdatki za blago in storitve","8988 11316 1531 17,0 13,5",""
"420","Nakup in gradnja osnovnih sredstev","0 6177 6177 - 100,0",""
"153","Meteorologija - pogodbe, podatki","43110 64645 32290 74,9 50,0",""
"402","Izdatki za blago in storitve","43110 63640 31677 73,5 49,8",""
"420","Nakup in gradnja osnovnih sredstev","0 1005 613 - 61,0",""
"158","Posredovanje napovedi uporabnikom","146052 192558 147467 101,0 76,6",""
"402","Izdatki za blago in storitve","139793 167363 129799 92,9 77,6",""
"420","Nakup in gradnja osnovnih sredstev","6259 25196 17668 282,3 70,1",""
"152","Razne publikacije","417 419 81 19,4 19,4",""
"402","Izdatki za blago in storitve","417 419 81 19,4 19,4",""
"165","Seizmologija","4427 6980 1833 41,4 26,3",""
"402","Izdatki za blago in storitve","4427 6349 1202 27,2 18,9",""
"420","Nakup in gradnja osnovnih sredstev","0 631 631 - 100,0",""
"157","Storitve številke 090 - Telekom","13562 12756 8499 62,7 66,6",""
"402","Izdatki za blago in storitve","13562 12756 8499 62,7 66,6",""
"","Varstvo okolja - pogodbe, podatki","2504 6131 244,9 53,9",""
"155","","11367",""
"402","Izdatki za blago in storitve","2504 10067 5375 214,7 53,4",""
